"filename", "language", "JavaScript", "JSON", "Markdown", "HTML", "JavaScript JSX", "PostCSS", "comment", "blank", "total"
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/notifications/notifications.service.js", "JavaScript", 63, 0, 0, 0, 0, 0, 0, 12, 75
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/propositionTroc/propositionTroc.controller.js", "JavaScript", 137, 0, 0, 0, 0, 0, 5, 20, 162
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/propositionTroc/propositionTroc.routes.js", "JavaScript", 31, 0, 0, 0, 0, 0, 5, 10, 46
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/propositionTroc/propositionTroc.schema.js", "JavaScript", 37, 0, 0, 0, 0, 0, 2, 7, 46
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/propositionTroc/propositionTroc.service.js", "JavaScript", 388, 0, 0, 0, 0, 0, 36, 60, 484
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/regions/regions.controller.js", "JavaScript", 107, 0, 0, 0, 0, 0, 5, 20, 132
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/regions/regions.routes.js", "JavaScript", 47, 0, 0, 0, 0, 0, 5, 9, 61
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/regions/regions.schema.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 2, 16
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/regions/regions.service.js", "JavaScript", 125, 0, 0, 0, 0, 0, 5, 19, 149
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/reports/reports.controller.js", "JavaScript", 55, 0, 0, 0, 0, 0, 0, 8, 63
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/reports/reports.routes.js", "JavaScript", 42, 0, 0, 0, 0, 0, 16, 9, 67
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/reports/reports.schema.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/reports/reports.service.js", "JavaScript", 100, 0, 0, 0, 0, 0, 0, 16, 116
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/roles/roles.controller.js", "JavaScript", 107, 0, 0, 0, 0, 0, 5, 20, 132
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/roles/roles.routes.js", "JavaScript", 47, 0, 0, 0, 0, 0, 5, 11, 63
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/roles/roles.schema.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 2, 16
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/roles/roles.service.js", "JavaScript", 110, 0, 0, 0, 0, 0, 5, 19, 134
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/subCategories/subCategories.controller.js", "JavaScript", 107, 0, 0, 0, 0, 0, 5, 20, 132
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/subCategories/subCategories.routes.js", "JavaScript", 19, 0, 0, 0, 0, 0, 5, 9, 33
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/subCategories/subCategories.schema.js", "JavaScript", 23, 0, 0, 0, 0, 0, 2, 4, 29
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/subCategories/subCategories.service.js", "JavaScript", 149, 0, 0, 0, 0, 0, 5, 27, 181
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/tags/tags.controller.js", "JavaScript", 132, 0, 0, 0, 0, 0, 6, 24, 162
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/tags/tags.routes.js", "JavaScript", 46, 0, 0, 0, 0, 0, 6, 11, 63
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/tags/tags.schema.js", "JavaScript", 16, 0, 0, 0, 0, 0, 0, 2, 18
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/tags/tags.service.js", "JavaScript", 159, 0, 0, 0, 0, 0, 6, 25, 190
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/userPhotos/userPhotos.controller.js", "JavaScript", 95, 0, 0, 0, 0, 0, 4, 16, 115
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/userPhotos/userPhotos.routes.js", "JavaScript", 33, 0, 0, 0, 0, 0, 4, 7, 44
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/userPhotos/userPhotos.schema.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/userPhotos/userPhotos.service.js", "JavaScript", 72, 0, 0, 0, 0, 0, 4, 12, 88
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/users/user.controller.js", "JavaScript", 86, 0, 0, 0, 0, 0, 5, 16, 107
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/users/user.schema.js", "JavaScript", 27, 0, 0, 0, 0, 0, 1, 5, 33
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/users/user.service.js", "JavaScript", 133, 0, 0, 0, 0, 0, 0, 22, 155
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/users/users.routes.js", "JavaScript", 17, 0, 0, 0, 0, 0, 4, 8, 29
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/villes/villes.controller.js", "JavaScript", 132, 0, 0, 0, 0, 0, 6, 24, 162
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/villes/villes.routes.js", "JavaScript", 52, 0, 0, 0, 0, 0, 6, 12, 70
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/villes/villes.schema.js", "JavaScript", 16, 0, 0, 0, 0, 0, 0, 2, 18
"/Users/loucadaviot/Desktop/studentswap/backend/src/modules/villes/villes.service.js", "JavaScript", 172, 0, 0, 0, 0, 0, 6, 27, 205
"/Users/loucadaviot/Desktop/studentswap/backend/src/routes/index.routes.js", "JavaScript", 49, 0, 0, 0, 0, 0, 0, 3, 52
"/Users/loucadaviot/Desktop/studentswap/backend/src/server.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 13, 48
"/Users/loucadaviot/Desktop/studentswap/backend/src/utils/pagination.utils.js", "JavaScript", 29, 0, 0, 0, 0, 0, 0, 4, 33
"/Users/loucadaviot/Desktop/studentswap/backend/tests/articlePhoto.test.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/loucadaviot/Desktop/studentswap/backend/tests/articles.test.js", "JavaScript", 107, 0, 0, 0, 0, 0, 0, 28, 135
"/Users/loucadaviot/Desktop/studentswap/backend/tests/auth.test.js", "JavaScript", 82, 0, 0, 0, 0, 0, 0, 16, 98
"/Users/loucadaviot/Desktop/studentswap/backend/tests/categories.test.js", "JavaScript", 39, 0, 0, 0, 0, 0, 0, 11, 50
"/Users/loucadaviot/Desktop/studentswap/backend/tests/conversation.test.js", "JavaScript", 56, 0, 0, 0, 0, 0, 0, 18, 74
"/Users/loucadaviot/Desktop/studentswap/backend/tests/etatArticle.test.js", "JavaScript", 38, 0, 0, 0, 0, 0, 0, 11, 49
"/Users/loucadaviot/Desktop/studentswap/backend/tests/favories.test.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 13, 48
"/Users/loucadaviot/Desktop/studentswap/backend/tests/notations.test.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/loucadaviot/Desktop/studentswap/backend/tests/notifications.test.js", "JavaScript", 27, 0, 0, 0, 0, 0, 0, 7, 34
"/Users/loucadaviot/Desktop/studentswap/backend/tests/propositionTroc.test.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 12, 53
"/Users/loucadaviot/Desktop/studentswap/backend/tests/regions.test.js", "JavaScript", 30, 0, 0, 0, 0, 0, 0, 9, 39
"/Users/loucadaviot/Desktop/studentswap/backend/tests/reports.test.js", "JavaScript", 40, 0, 0, 0, 0, 0, 0, 12, 52
"/Users/loucadaviot/Desktop/studentswap/backend/tests/roles.test.js", "JavaScript", 27, 0, 0, 0, 0, 0, 0, 7, 34
"/Users/loucadaviot/Desktop/studentswap/backend/tests/subcategories.test.js", "JavaScript", 36, 0, 0, 0, 0, 0, 0, 11, 47
"/Users/loucadaviot/Desktop/studentswap/backend/tests/tags.test.js", "JavaScript", 38, 0, 0, 0, 0, 0, 0, 11, 49
"/Users/loucadaviot/Desktop/studentswap/backend/tests/userPhotos.test.js", "JavaScript", 29, 0, 0, 0, 0, 0, 0, 7, 36
"/Users/loucadaviot/Desktop/studentswap/backend/tests/users.test.js", "JavaScript", 82, 0, 0, 0, 0, 0, 0, 23, 105
"/Users/loucadaviot/Desktop/studentswap/backend/tests/villes.test.js", "JavaScript", 30, 0, 0, 0, 0, 0, 0, 9, 39
"Total", "-", 11108, 8816, 0, 13, 5532, 19, 443, 3038, 28969
